time,CH1
26:33.464,1549.830838
26:33.469,1549.927791
26:33.474,1549.856477
26:33.479,1550.119328
26:33.509,1549.900546
26:33.514,1550.139366
26:33.515,1550.025557
26:33.515,1550.007926
26:33.516,1550.023153
26:33.516,1549.750721
26:33.517,1550.023954
26:33.519,1549.905354
26:33.523,1549.880515
26:33.529,1550.021550
26:33.534,1549.749919
26:33.539,1549.882918
26:33.566,1550.047997
26:33.573,1550.048798
26:33.574,1550.080055
26:33.574,1549.922181
26:33.575,1549.986289
26:33.575,1549.902149
26:33.576,1549.930195
26:33.578,1550.024756
26:33.583,1549.801193
26:33.588,1549.860483
26:33.593,1549.959042
26:33.599,1549.967857
26:33.629,1549.991097
26:33.635,1549.886925
26:33.635,1550.033571
26:33.635,1549.891732
26:33.636,1549.999111
26:33.636,1550.075246
26:33.637,1549.929393
26:33.640,1549.914168
26:33.643,1549.797188
26:33.649,1549.847663
26:33.653,1549.873303
26:33.659,1549.747516
26:33.686,1549.900546
26:33.693,1549.926188
26:33.694,1549.924585
26:33.694,1550.116924
26:33.695,1549.977474
26:33.695,1550.067232
26:33.696,1550.005522
26:33.699,1549.877309
26:33.704,1549.926989
26:33.708,1549.731494
26:33.713,1549.875707
26:33.747,1549.886925
26:33.752,1549.930195
26:33.753,1549.983885
26:33.753,1549.896540
26:33.754,1550.044791
26:33.754,1550.052805
26:33.755,1550.067232
26:33.755,1549.997508
26:33.759,1549.934201
26:33.763,1550.004720
26:33.769,1549.959042
26:33.774,1549.955036
26:33.779,1550.063224
26:33.831,1549.877309
26:33.837,1549.942214
26:33.838,1549.940612
26:33.840,1549.895739
26:33.840,1550.060820
26:33.842,1549.831639
26:33.842,1549.992700
26:33.843,1549.926188
26:33.843,1550.019146
26:33.844,1550.078452
26:33.844,1549.967857
26:33.845,1549.968659
26:33.845,1549.892534
26:33.849,1549.910162
26:33.853,1549.854073
26:33.859,1549.829235
26:33.863,1549.900546
26:33.894,1549.923784
26:33.899,1549.937406
26:33.899,1550.144977
26:33.900,1549.962248
26:33.900,1550.055210
26:33.902,1549.957440
26:33.902,1549.832440
26:33.904,1549.838850
26:33.909,1549.639372
26:33.913,1549.874104
26:33.919,1549.792380
26:33.924,1549.823627
26:33.958,1549.933400
26:33.958,1549.883720
26:33.964,1549.992700
26:33.964,1549.890931
26:33.964,1549.912566
26:33.966,1549.939810
26:33.966,1549.779562
26:33.967,1549.839651
26:33.969,1549.765942
26:33.974,1549.837247
26:33.979,1549.928592
26:33.984,1549.774755
26:33.988,1549.890130
26:34.020,1550.008727
26:34.026,1549.970261
26:34.027,1550.076048
26:34.027,1549.874104
26:34.028,1549.967857
26:34.028,1549.804398
26:34.029,1549.911764
26:34.029,1550.001515
26:34.033,1549.723483
26:34.039,1549.769147
26:34.043,1549.784369
26:34.049,1549.922181
26:34.053,1549.926989
26:34.085,1549.891732
26:34.091,1550.026358
26:34.092,1550.009529
26:34.092,1549.998309
26:34.094,1550.049600
26:34.094,1549.918175
26:34.095,1549.774755
26:34.095,1549.754726
26:34.099,1549.747516
26:34.103,1549.955837
26:34.109,1549.715472
26:34.114,1549.940612
26:34.118,1549.945420
26:34.149,1550.086467
26:34.155,1550.157802
26:34.156,1549.947824
26:34.157,1550.048798
26:34.158,1549.799591
26:34.160,1549.889329
26:34.161,1549.847663
26:34.162,1549.823627
26:34.164,1549.877309
26:34.169,1549.891732
26:34.173,1549.947022
26:34.179,1550.109710
26:34.208,1549.962248
26:34.215,1550.027961
26:34.216,1550.011933
26:34.216,1549.871701
26:34.217,1550.046394
26:34.217,1549.766743
26:34.218,1549.995905
26:34.219,1549.774755
26:34.223,1549.899745
26:34.229,1549.986289
26:34.234,1549.881316
26:34.238,1550.027961
26:34.272,1549.874906
26:34.276,1549.972665
26:34.278,1549.878912
26:34.279,1549.987090
26:34.280,1549.949426
26:34.280,1549.971864
26:34.282,1549.861284
26:34.282,1550.008727
26:34.284,1549.785971
26:34.289,1549.903752
26:34.293,1549.852471
26:34.299,1549.741107
26:34.327,1549.920579
26:34.335,1549.811609
26:34.336,1550.094482
26:34.336,1549.897341
26:34.336,1550.068033
26:34.337,1549.996707
26:34.337,1549.881316
26:34.339,1549.926188
26:34.343,1549.796386
26:34.348,1549.892534
26:34.353,1549.820422
26:34.358,1549.702654
26:34.388,1549.782766
26:34.394,1549.937406
26:34.395,1549.948625
26:34.395,1550.164214
26:34.396,1549.887726
26:34.396,1550.020748
26:34.396,1549.898944
26:34.399,1549.862887
26:34.403,1549.900546
26:34.408,1549.723483
26:34.414,1549.886925
26:34.418,1549.686633
26:34.446,1549.870899
26:34.447,1549.907758
26:34.454,1549.975871
26:34.454,1549.947022
26:34.455,1549.985487
26:34.455,1549.920579
26:34.457,1549.929393
26:34.459,1549.838049
26:34.463,1549.840452
26:34.469,1549.831639
26:34.473,1549.808404
26:34.479,1549.862887
26:34.506,1549.756329
26:34.510,1549.945420
26:34.511,1549.880515
26:34.512,1549.959844
26:34.512,1550.040784
26:34.512,1549.834844
26:34.512,1550.051203
26:34.519,1549.910162
26:34.523,1549.999111
26:34.528,1549.956638
26:34.534,1549.833241
26:34.565,1549.944618
26:34.571,1549.849266
26:34.573,1549.834844
26:34.574,1549.925387
26:34.574,1549.855676
26:34.575,1549.935002
26:34.575,1549.913367
26:34.575,1550.040784
26:34.578,1550.152191
26:34.583,1549.946221
26:34.589,1549.965453
26:34.594,1549.931797
26:34.629,1549.913367
26:34.634,1549.970261
26:34.634,1549.836446
26:34.635,1549.946221
26:34.635,1549.769147
26:34.636,1550.000713
26:34.636,1550.054408
26:34.637,1549.995104
26:34.640,1550.011132
26:34.643,1549.822826
26:34.649,1549.991097
26:34.654,1549.955036
26:34.659,1549.814012
26:34.688,1550.009529
26:34.694,1549.926989
26:34.695,1549.906155
26:34.695,1550.009529
26:34.695,1549.906957
26:34.696,1550.015139
26:34.696,1549.947824
26:34.698,1549.999111
26:34.704,1549.967857
26:34.709,1549.829235
26:34.713,1549.974268
26:34.719,1549.836446
26:34.750,1549.917374
26:34.755,1549.928592
26:34.756,1549.826030
26:34.757,1549.914168
26:34.757,1549.829235
26:34.758,1549.945420
26:34.760,1549.922181
26:34.761,1549.870899
26:34.763,1549.903752
26:34.768,1549.873303
26:34.773,1549.984686
26:34.778,1549.995905
26:34.784,1549.781965
26:34.813,1549.853272
26:34.818,1549.759533
26:34.818,1549.814012
26:34.820,1549.926188
26:34.820,1549.744312
26:34.821,1550.040784
26:34.821,1549.898944
26:34.823,1550.033571
26:34.828,1550.112114
26:34.833,1549.972665
26:34.839,1549.995104
26:34.843,1549.768346
26:34.878,1549.857278
26:34.884,1549.761937
26:34.885,1549.782766
26:34.886,1549.846862
26:34.886,1549.692240
26:34.886,1549.861284
26:34.887,1550.046394
26:34.888,1550.008727
26:34.888,1550.027961
26:34.894,1549.975069
26:34.899,1549.910162
26:34.904,1549.977474
26:34.909,1549.746715
26:34.940,1549.946221
26:34.947,1549.738704
26:34.948,1549.937406
26:34.948,1549.963049
26:34.949,1549.863688
26:34.950,1549.992700
26:34.950,1549.877309
26:34.950,1550.067232
26:34.954,1550.010330
26:34.959,1549.934201
26:34.964,1549.886123
26:34.968,1549.844458
26:35.003,1549.894136
26:35.007,1549.824428
26:35.008,1549.739505
26:35.008,1549.793983
26:35.009,1549.864489
26:35.010,1549.868496
26:35.010,1549.984686
26:35.011,1549.905354
26:35.013,1550.127343
26:35.019,1550.127343
26:35.023,1550.011933
26:35.029,1550.068835
26:35.034,1549.834043
26:35.066,1549.845260
26:35.071,1549.646581
26:35.072,1549.842055
26:35.072,1549.743510
26:35.073,1549.901348
26:35.073,1550.021550
26:35.074,1550.000713
26:35.074,1549.995905
26:35.078,1550.094482
26:35.084,1549.980679
26:35.089,1549.902950
26:35.093,1549.792380
26:35.124,1549.733096
26:35.129,1549.833241
26:35.130,1549.652989
26:35.130,1549.652989
26:35.131,1549.797989
26:35.131,1549.981480
26:35.132,1549.959844
26:35.133,1549.897341
26:35.139,1550.025557
26:35.143,1549.910162
26:35.149,1550.047195
26:35.153,1549.865291
26:35.182,1549.859682
26:35.189,1549.844458
26:35.190,1549.817217
26:35.190,1549.837247
26:35.191,1549.982282
26:35.191,1549.844458
26:35.192,1549.899745
26:35.193,1549.837247
26:35.199,1549.963049
26:35.203,1550.112114
26:35.209,1549.879713
26:35.214,1550.045593
26:35.244,1550.045593
26:35.248,1549.915771
26:35.249,1549.901348
26:35.249,1549.909361
26:35.250,1549.929393
26:35.252,1549.728289
26:35.252,1549.869297
26:35.254,1549.844458
26:35.259,1549.985487
26:35.263,1550.007926
26:35.268,1549.945420
26:35.274,1549.905354
26:35.303,1549.999111
26:35.308,1549.824428
26:35.309,1549.902149
26:35.310,1549.778761
26:35.310,1549.793182
26:35.310,1549.821223
26:35.311,1549.761135
26:35.313,1549.995104
26:35.319,1549.793182
26:35.324,1549.999912
26:35.328,1549.941413
26:35.363,1549.961446
26:35.368,1549.971864
26:35.369,1549.769147
26:35.369,1549.914970
26:35.370,1549.812410
26:35.370,1549.827633
26:35.371,1549.816416
26:35.371,1549.711466
26:35.374,1549.814012
26:35.378,1549.999111
26:35.383,1549.838049
26:35.388,1550.000713
26:35.394,1549.838850
26:35.422,1549.838850
26:35.428,1549.919777
26:35.429,1549.793983
26:35.429,1549.956638
26:35.430,1549.956638
26:35.430,1549.847663
26:35.431,1549.834844
26:35.433,1549.881316
26:35.438,1549.875707
26:35.444,1549.856477
26:35.449,1550.007926
26:35.454,1549.902149
26:35.482,1549.999912
26:35.489,1550.013536
26:35.489,1549.914970
26:35.490,1549.824428
26:35.490,1549.920579
26:35.491,1549.884521
26:35.491,1549.869297
26:35.494,1549.702654
26:35.498,1549.874104
26:35.503,1549.933400
26:35.509,1549.875707
26:35.513,1550.056011
26:35.541,1549.839651
26:35.547,1550.011132
26:35.548,1549.893335
26:35.548,1549.929393
26:35.550,1549.924585
26:35.550,1549.733897
26:35.551,1549.788375
26:35.553,1549.819621
26:35.559,1549.910963
26:35.563,1549.934201
26:35.569,1549.848465
26:35.573,1549.939810
26:35.601,1550.044791
26:35.606,1549.993501
26:35.606,1550.036777
26:35.607,1549.838850
26:35.607,1549.888527
26:35.607,1549.837247
26:35.608,1549.832440
26:35.614,1549.966255
26:35.619,1549.708262
26:35.624,1549.885322
26:35.628,1549.889329
26:35.656,1550.039983
26:35.662,1550.068033
26:35.662,1549.777960
26:35.664,1549.951029
26:35.664,1549.914168
26:35.667,1549.956638
26:35.669,1550.002316
26:35.669,1549.796386
26:35.673,1549.812410
26:35.678,1549.864489
26:35.684,1549.860483
26:35.688,1549.962248
26:35.718,1549.872502
26:35.725,1549.879713
26:35.725,1549.951830
26:35.726,1549.844458
26:35.727,1549.972665
26:35.727,1549.868496
26:35.727,1549.947824
26:35.729,1549.811609
26:35.734,1549.788375
26:35.738,1549.897341
26:35.743,1549.726687
26:35.749,1549.885322
26:35.781,1549.768346
26:35.788,1549.918976
26:35.788,1550.008727
26:35.789,1549.895739
26:35.789,1549.972665
26:35.789,1549.983083
26:35.789,1549.869297
26:35.790,1549.894136
26:35.794,1549.769948
26:35.799,1549.855676
26:35.803,1549.896540
26:35.809,1549.773954
26:35.814,1549.967056
26:35.845,1549.794784
26:35.854,1549.963851
26:35.855,1550.075246
26:35.855,1550.019146
26:35.856,1550.060820
26:35.856,1549.806802
26:35.857,1549.937406
26:35.857,1549.836446
26:35.858,1550.003919
26:35.863,1549.997508
26:35.869,1549.860483
26:35.874,1549.929393
26:35.878,1549.971063
26:35.909,1550.037578
26:35.913,1550.117725
26:35.914,1549.971864
26:35.914,1549.998309
26:35.915,1549.977474
26:35.915,1549.892534
26:35.916,1550.095283
26:35.918,1550.095283
26:35.923,1549.897341
26:35.929,1549.858881
26:35.934,1549.898143
26:35.938,1549.980679
26:35.970,1549.858881
26:35.977,1550.000713
26:35.978,1549.943016
26:35.978,1550.037578
26:35.979,1549.972665
26:35.979,1549.976672
26:35.980,1549.934201
26:35.980,1549.906155
26:35.983,1549.818018
26:35.988,1549.834043
26:35.993,1549.765942
26:35.998,1549.843657
26:36.004,1549.932598
26:36.030,1549.934201
26:36.036,1550.086467
26:36.037,1549.789176
26:36.038,1550.025557
26:36.039,1549.866893
26:36.040,1549.939810
26:36.040,1549.929393
26:36.043,1549.685832
26:36.048,1549.904553
26:36.053,1549.745113
26:36.058,1549.937406
26:36.063,1550.003118
26:36.093,1549.893335
26:36.099,1549.840452
26:36.099,1549.970261
26:36.099,1549.941413
26:36.100,1550.015940
26:36.100,1550.015940
26:36.101,1549.687434
26:36.103,1549.777960
26:36.109,1549.854073
26:36.113,1549.983083
26:36.118,1549.752323
26:36.124,1549.974268
26:36.155,1549.828434
26:36.162,1550.050401
26:36.163,1550.065629
26:36.163,1549.939009
26:36.164,1549.916572
26:36.164,1549.748317
26:36.165,1549.878111
26:36.166,1549.892534
26:36.169,1549.899745
26:36.173,1549.900546
26:36.179,1549.902950
26:36.184,1549.797188
26:36.189,1549.965453
26:36.226,1549.843657
26:36.232,1549.947022
26:36.233,1549.886123
26:36.233,1549.915771
26:36.234,1550.022351
26:36.234,1549.827633
26:36.235,1549.926188
26:36.235,1549.830838
26:36.236,1549.848465
26:36.239,1549.845260
26:36.243,1549.769948
26:36.249,1549.928592
26:36.253,1549.863688
26:36.258,1550.059217
26:36.293,1550.089673
26:36.298,1549.930996
26:36.299,1549.946221
26:36.299,1549.880515
26:36.300,1549.874104
26:36.300,1549.930195
26:36.301,1549.746715
26:36.301,1549.822024
26:36.304,1549.815615
26:36.309,1549.830838
26:36.314,1550.074445
26:36.319,1549.827633
26:36.323,1549.933400
26:36.351,1549.951830
26:36.356,1549.947022
26:36.357,1549.949426
26:36.358,1549.776357
26:36.359,1549.856477
26:36.361,1549.777158
26:36.361,1549.905354
26:36.364,1549.834043
26:36.368,1549.851670
26:36.374,1549.799591
26:36.378,1549.877309
26:36.383,1549.902149
26:36.414,1549.947022
26:36.419,1549.806802
26:36.419,1549.949426
26:36.421,1549.871701
26:36.421,1549.886925
26:36.422,1549.995104
26:36.422,1549.725886
26:36.423,1549.890130
26:36.429,1549.741908
26:36.434,1549.841254
26:36.438,1549.924585
26:36.444,1549.855676
26:36.475,1550.024756
26:36.476,1549.967857
26:36.483,1550.084062
26:36.484,1550.084864
26:36.484,1549.898143
26:36.485,1549.689837
26:36.486,1549.698649
26:36.486,1549.733897
26:36.489,1549.834043
26:36.493,1549.720278
26:36.498,1549.893335
26:36.503,1549.896540
26:36.508,1550.017543
26:36.536,1550.080856
26:36.542,1549.902149
26:36.543,1549.992700
26:36.543,1549.694644
26:36.544,1549.788375
26:36.544,1549.822024
26:36.545,1549.722682
26:36.549,1549.818018
26:36.553,1549.782766
26:36.558,1549.913367
26:36.564,1550.067232
26:36.569,1549.971063
26:36.600,1549.984686
26:36.604,1549.955036
26:36.605,1549.784369
26:36.605,1549.827633
26:36.606,1549.764340
26:36.606,1549.814012
26:36.608,1549.712267
26:36.609,1549.884521
26:36.614,1549.985487
26:36.619,1549.898143
26:36.624,1549.983083
26:36.629,1549.890130
26:36.658,1549.959042
26:36.664,1549.872502
26:36.665,1549.744312
26:36.666,1549.919777
26:36.667,1549.805199
26:36.668,1549.905354
26:36.669,1549.874104
26:36.671,1549.807603
26:36.673,1549.928592
26:36.679,1549.913367
26:36.684,1550.008727
26:36.688,1549.961446
26:36.715,1549.835645
26:36.722,1550.076048
26:36.722,1549.911764
26:36.723,1549.926989
26:36.723,1550.021550
26:36.725,1549.822826
26:36.725,1549.970261
26:36.729,1549.809205
26:36.733,1549.890130
26:36.739,1549.929393
26:36.743,1549.878912
26:36.749,1549.955036
26:36.781,1549.885322
26:36.788,1550.027160
26:36.788,1550.012734
26:36.789,1549.834043
26:36.790,1549.908559
26:36.790,1549.827633
26:36.791,1549.778761
26:36.791,1549.830037
26:36.793,1549.834043
26:36.798,1550.048798
26:36.803,1549.826832
26:36.809,1549.904553
26:36.814,1550.075246
26:36.845,1549.873303
26:36.849,1549.945420
26:36.851,1549.720278
26:36.851,1549.866893
26:36.852,1549.829235
26:36.852,1549.814012
26:36.853,1549.943016
26:36.854,1549.884521
26:36.858,1550.008727
26:36.863,1550.032770
26:36.868,1549.979076
26:36.873,1549.867694
26:36.901,1549.831639
26:36.907,1549.831639
26:36.908,1549.959042
26:36.908,1549.760334
26:36.909,1549.894937
26:36.909,1549.763539
26:36.910,1549.983885
26:36.914,1549.989494
26:36.918,1549.846061
26:36.923,1549.946221
26:36.928,1549.753925
26:36.934,1549.985487
26:36.961,1549.874104
26:36.966,1549.907758
26:36.968,1549.869297
26:36.968,1549.863688
26:36.968,1549.922181
26:36.969,1550.024756
26:36.969,1549.897341
26:36.974,1549.863688
26:36.979,1549.846061
26:36.984,1549.916572
26:36.989,1550.068033
26:36.993,1549.853272
26:37.021,1550.104100
26:37.028,1549.806802
26:37.030,1549.985487
26:37.030,1549.987891
26:37.031,1549.907758
26:37.031,1549.922181
26:37.032,1549.767545
26:37.034,1549.847663
26:37.038,1549.854875
26:37.043,1549.924585
26:37.048,1549.918175
26:37.054,1549.927791
26:37.082,1549.905354
26:37.087,1550.020748
26:37.088,1549.884521
26:37.088,1549.943016
26:37.090,1549.760334
26:37.090,1549.822826
26:37.090,1549.847663
26:37.093,1549.765141
26:37.099,1549.940612
26:37.103,1549.753925
26:37.109,1550.038380
26:37.113,1550.033571
26:37.143,1550.008727
26:37.148,1549.979878
26:37.150,1549.817217
26:37.150,1549.779562
26:37.151,1549.743510
26:37.152,1549.773153
26:37.152,1549.797989
26:37.153,1549.741107
26:37.161,1549.838049
26:37.164,1549.979878
26:37.169,1549.875707
26:37.174,1550.003919
26:37.202,1549.847663
26:37.207,1549.898143
26:37.207,1549.910963
26:37.208,1549.728289
26:37.208,1549.916572
26:37.210,1549.616943
26:37.210,1549.839651
26:37.214,1549.837247
26:37.219,1549.803597
26:37.223,1549.849266
26:37.229,1549.828434
26:37.233,1549.903752
26:37.265,1549.986289
26:37.271,1549.971063
26:37.272,1549.979878
26:37.272,1549.880515
26:37.273,1549.728289
26:37.273,1549.930996
26:37.274,1549.841254
26:37.274,1549.883720
26:37.279,1549.729892
26:37.283,1549.923784
26:37.288,1549.946221
26:37.294,1549.988693
26:37.299,1550.129748
26:37.331,1549.870899
26:37.338,1549.987090
26:37.339,1549.818018
26:37.339,1549.862887
26:37.339,1549.721079
26:37.340,1549.667408
26:37.340,1549.818820
26:37.341,1549.959844
26:37.343,1549.957440
26:37.349,1550.079254
26:37.353,1549.971864
26:37.358,1550.070437
26:37.363,1550.085665
26:37.394,1549.835645
26:37.402,1549.922181
26:37.402,1549.633764
26:37.403,1549.741107
26:37.404,1549.765942
26:37.404,1549.888527
26:37.405,1550.051203
26:37.405,1549.933400
26:37.409,1550.069636
26:37.413,1550.076048
26:37.418,1550.007125
26:37.423,1549.888527
26:37.429,1549.709864
26:37.461,1549.826030
26:37.467,1549.762738
26:37.469,1549.801193
26:37.470,1549.920579
26:37.470,1549.834844
26:37.471,1549.937406
26:37.471,1550.023954
26:37.472,1549.991097
26:37.474,1550.066430
26:37.478,1550.066430
26:37.483,1549.918976
26:37.488,1549.863688
26:37.494,1549.843657
26:37.523,1549.946221
26:37.529,1549.743510
26:37.529,1549.886925
26:37.530,1549.920579
26:37.530,1549.933400
26:37.531,1549.970261
26:37.531,1549.866092
26:37.533,1549.862887
26:37.539,1549.912566
26:37.543,1549.961446
26:37.549,1550.007125
26:37.553,1549.838049
26:37.587,1549.882918
26:37.591,1549.912566
26:37.592,1549.882918
26:37.592,1549.962248
26:37.594,1549.842856
26:37.594,1549.971063
26:37.595,1549.863688
26:37.595,1549.903752
26:37.599,1550.120130
26:37.604,1549.869297
26:37.609,1549.910963
26:37.614,1549.845260
26:37.650,1549.851670
26:37.655,1549.902950
26:37.656,1549.838850
26:37.657,1549.921380
26:37.658,1549.956638
26:37.658,1549.921380
26:37.659,1550.066430
26:37.659,1549.963049
26:37.660,1549.941413
26:37.664,1549.865291
26:37.669,1549.855676
26:37.674,1549.892534
26:37.679,1549.715472
26:37.715,1549.906957
26:37.722,1549.908559
26:37.722,1549.996707
26:37.722,1550.016741
26:37.724,1549.873303
26:37.724,1550.021550
26:37.725,1549.909361
26:37.725,1549.881316
26:37.726,1549.906957
26:37.729,1549.752323
26:37.733,1549.866893
26:37.739,1549.863688
26:37.744,1549.905354
26:37.748,1550.047997
26:37.782,1549.870098
26:37.788,1549.975871
26:37.789,1550.031167
26:37.789,1549.966255
26:37.791,1549.947022
26:37.791,1549.785971
26:37.792,1549.970261
26:37.792,1549.824428
26:37.794,1549.888527
26:37.799,1549.942214
26:37.803,1549.913367
26:37.809,1549.914168
26:37.814,1549.909361
26:37.843,1549.971864
26:37.847,1549.968659
26:37.847,1549.886925
26:37.849,1549.898944
26:37.849,1549.930996
26:37.849,1549.821223
26:37.850,1549.991898
26:37.853,1549.818820
26:37.859,1549.953433
26:37.864,1549.767545
26:37.869,1549.816416
